title	href	dek	author	publish_date	thumbnail	sponsor
Secrets of the Longest Mustache on Earth	https://www.esquire.com/style/grooming/a14075/mustache-growing-tips-041712/	Don't try this at home.	Kurt Soller	2012-05-17T14:58:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/05/480x240/54ccabcc701ea_-_esq-14-foot-mustache-051712-xlg.jpg?resize=480:*	
A Lesson in Potentially Dangerous Grooming	https://www.esquire.com/style/grooming/a32978/paraben-free-products-051612/	We've been seeing a lot of talk about preservatives lately	Matthew Bell	2012-05-16T14:38:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/07/54daf66c6ba05_-_esq-paraben-free-051612-xc5m3u-th2.jpg?crop=1xw:0.650000000000000xh;center,top&resize=480:*	
Funniest New Thing in Your Medicine Cabinet	https://www.esquire.com/style/grooming/a14029/apc-aesop-poo-drops-051412/	Officially a thing: Post-poo drops.	Kurt Soller	2012-05-14T12:25:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/05/480x240/54cca8f689449_-_esq-aesop-poo-drops-051412-nllijo-xlg.jpg?resize=480:*	
The New Rules of Sunscreen	https://www.esquire.com/style/grooming/a13907/expensive-sunscreen-050212/	As luxe sun treatments start to hit the market, the FDA is stepping in.	Matthew Bell	2012-05-02T13:00:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/05/54cca49f5a5a6_-_espensive-sunscreen-tcrln3-th2.jpg?crop=1xw:0.650000000000000xh;center,top&resize=480:*	
John Edwards' Hair Problem	https://www.esquire.com/style/grooming/a13890/john-edwards-hair-050112/	As he faces a jury, we're surprised that the fancy candidate doesn't have a better coif	Kurt Soller	2012-05-01T14:53:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/05/54cca3c9c1bf0_-_esq-john-edwards-trial-hair-050112-n10ehq-th2.jpg?crop=1xw:0.650000000000000xh;center,top&resize=480:*	
The Best Thing for Your Armpits in a Long Time	https://www.esquire.com/style/grooming/a32993/all-natural-antipersperant-043012/	In which we explain why some companies are trying to make sweat-protection more safe	Matthew Bell	2012-04-30T17:57:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/07/54daf66e9d474_-_esq-antipersperant-toms-043012-udywjr-th2.jpg?crop=1xw:0.650000000000000xh;center,top&resize=480:*	
"Why Grooming Products ""For Men"" Really Work"	https://www.esquire.com/style/grooming/advice/a32992/products-for-men-042612/	An answer to the question plaguing everyone: What makes men's products different than women's?	Kurt Soller	2012-04-26T17:06:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/07/54daf67a2590c_-_lab-skincare-lg.jpg?crop=1xw:0.400000000000000xh;center,top&resize=480:*	
Your Facial Hair Bible	https://www.esquire.com/style/grooming/a13793/buzzfeed-beard-charts-042312/	Maybe the most clever chart we've ever seen	Kurt Soller	2012-04-23T11:26:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/05/480x240/54cca0a98b29a_-_esq-beards-chart-042312-bnhl6j-xlg.jpg?resize=480:*	
Should You Use Products with Hemp in Them?	https://www.esquire.com/style/grooming/a13761/hemp-grooming-products-041912/	Getting to the bottom of a relevant grooming debate.	Matthew Bell	2012-04-19T16:01:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/05/480x240/54cc9fbbedfae_-_esq-hemp-products-041912-xlg.jpg?resize=480:*	
"Grooming: Should You Use a ""Serum"" on Your Face?"	https://www.esquire.com/style/grooming/a32925/serum-vs-face-cream-041212/	In which we explain the various ways a man can add some moisture back into his facial skin	Matthew Bell	2012-04-12T14:30:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/07/480x240/54daf60028beb_-_esq-malin-goetz-face-cream-041212-xlg.jpg?resize=480:*	
The Surprise New Way to Stock Your Medicine Cabinet, for $20!	https://www.esquire.com/style/grooming/a13610/birchbox-man-launches-041012/	With the launch of Birchbox Man, you've got no excuse to run out of deodorant	Kurt Soller	2012-04-10T13:52:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/05/480x240/54cc9a6ae1a95_-_esq-birchbox-man-041012-xlg.jpg?resize=480:*	
The Spring 2012 Hair Upgrade, Movie-Star Edition	https://www.esquire.com/style/grooming/a13600/new-summer-haircuts-for-men-040912/	Because warmer weather calls for a few simple changes	Kurt Soller	2012-04-10T09:00:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/15/17/4000x2000/landscape-1429899208-461991224.jpg?resize=480:*	
Unibrow Cure for Anthony Davis, Joe Flacco, and Maybe You	https://www.esquire.com/style/grooming/advice/a13537/joe-flacco-unibrow-04012/	Too many unibrows, so little time. Here's how to get rid of them.	Kurt Soller	2012-04-04T10:26:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/05/480x240/54cc987153370_-_esq-unibrow-nation-040412-lg.jpg?resize=480:*	
Jason Jones on The New Laws of Shaving	https://www.esquire.com/style/grooming/a13487/jason-jones-shaving-advice-040212/	The Daily Show correspondent shares the five new tricks every man should follow when wielding a razor	Jason Jones	2012-04-02T11:52:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/05/54cc96a04b380_-_esq-jason-jones-shaving-040212-nypvp8-t.jpg?crop=1xw:0.650000000000000xh;center,top&resize=480:*	
Ron Burgundy's Mustache, Shaved for Anchorman 2	https://www.esquire.com/style/grooming/a13454/ron-burgundy-mustache-anchorman-2-032912/	In which we imagine what Will Ferrell's character would look like without a mustache	Kurt Soller	2012-03-29T12:57:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/05/54cc9583d90dc_-_esq-ron-burgundy-mustache-0312-gpgurl-th2.jpg?crop=1xw:0.650000000000000xh;center,top&resize=480:*	
How About That Supreme Court Lawyer's Mustache?	https://www.esquire.com/style/grooming/a13415/donald-verrilli-jr-mustache-032712/	Our current Solicitor General is now in the spotlight, and with one helluva mustache	Kurt Soller	2012-03-27T16:36:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/05/480x240/54cc939626069_-_esq-donald-verrilli-mustache-032712-azldl1-xlg.jpg?resize=480:*	
Should You Ever Try a Scalp Treatment?	https://www.esquire.com/style/grooming/a13246/scalp-treatment-for-men-031612/	The latest entry in our guide to treatments worth your time at the spa: The ins and outs of scalp treatments	Kurt Soller	2012-03-16T15:03:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/05/480x240/54cc8e3aa0b31_-_esq-scalp-treatment-031612-xlg.jpg?resize=480:*	
Jake Gyllenhaal's Extreme Shave	https://www.esquire.com/style/grooming/a13209/jake-gyllenhaal-sounds-video-shave-031412/	One well-made music video and a razor to the face that might make you wince	Kurt Soller	2012-03-14T10:27:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/05/54cc8c4299b38_-_esq-jake-gyllenhaal-shoes-031412-djurmp-th2.jpg?crop=1xw:0.650000000000000xh;center,top&resize=480:*	
Should You Ever Get a Body Scrub?	https://www.esquire.com/style/grooming/a12835/mens-body-scrub-spa-treatment-0312/	The latest entry in our guide to treatments worth your time at the spa	Kurt Soller	2012-03-05T11:06:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/05/480x240/54cc7dfc6bd41_-_esq-body-scrub-2012-xlg.jpg?resize=480:*	
Should You Try Moisturizer with Stem Cells?	https://www.esquire.com/style/grooming/a12818/stem-cell-moisturizing-treatment-0229/	The latest entry in our guide to treatments worth your time at the spa		2012-02-28T11:19:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/05/480x240/54cc7e048fb9c_-_esq-cellure-skin-care-022812-xlg.jpg?resize=480:*	
A New Way to Cut Your Shower Time In Half	https://www.esquire.com/style/grooming/a12976/dial-speed-foam-022712/	A new product is sprayed onto your body like your shaving cream. But is it worth it?	Jake Stavis	2012-02-27T17:49:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/05/54cc84888006b_-_esq-dial-speed-foam-022712-bzudjp-th2.jpg?crop=1xw:0.650000000000000xh;center,top&resize=480:*	
Should You Consider Putting Caviar on Your Face?	https://www.esquire.com/style/grooming/a12815/la-prairie-moisturizer-review-021712/	The latest entry in our guide to treatments worth your time when you visit the spa	Kurt Soller	2012-02-17T13:54:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/05/480x240/54cc7e023350a_-_esq-caviar-skin-cream-021712-xlg.jpg?resize=480:*	
Meet Your Favorite New Razor	https://www.esquire.com/style/grooming/advice/a12804/gilette-fusion-proglide-styler-review-021412/	The Gillette Fusion ProGlide Styler is fantastic. As long as you dont use it to shave.	Peter Martin	2012-02-14T14:13:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/05/480x240/54cc7d87c371e_-_esq-gilette-style-021412-xlg.jpg?resize=480:*	
How to Look Better at Work Than You Did on Super Bowl Monday	https://www.esquire.com/style/grooming/advice/a12591/shave-at-work-6651706/	You cannot shave as well as Andre Benjamin or Adrien Brody, but an office secret might save you yet.	Matt Sullivan	2012-02-06T00:08:00Z		
How Facial Hair Can Win The Globes Red Carpet	https://www.esquire.com/style/grooming/a12374/golden-globes-fashion-2012/	The men who show up on Sunday with some stubble will likely have the best look	Kurt Soller	2012-01-13T12:13:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/06/480x240/54d59f5138e81_-_esq-golden-globes-facial-hair-2012-xlg.jpg?resize=480:*	
The Best New Colognes of 2012, According to Ellie Kemper	https://www.esquire.com/style/grooming/advice/g1031/best-colognes-2012/	The Style Blog's cologne correspondent, fresh from The Office, on what new bottles smell like to funny, attractive women with working n…	Ellie Kemper	2012-01-10T17:07:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/06/54d59e6e1f7f3_-_esq-1-a-ellie-kemper-011212-lg-46795794.jpg?crop=1xw:0.380855397148676xh;center,top&resize=480:*	
$6 Secret to a Fantastic Shave	https://www.esquire.com/style/grooming/a12265/shave-secret-product-010412/	At one of the best salons in New York, a barber showed us the affordable product he relies on now	Kurt Soller	2012-01-04T14:34:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/05/54cc65a125ccf_-_esq-shave-secret-010412-naaumc-th2.jpg?crop=1xw:0.650000000000000xh;center,top&resize=480:*	
Best and Worst Celebrity Hairto Bring to the Barber in 2012	https://www.esquire.com/style/grooming/a12183/celebrity-grooming-mistakes-0112/	From exemplary (Jon Hamm, Robert Downey) to, well, Conan, a helpful guide	Rodney Cutler	2011-12-26T11:49:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/05/480x240/54cc61e8668cb_-_esq-celebrity-grooming-0112-dwc8yk-xlg.jpg?resize=480:*	
Now, The Kiehl's Experts Teach You to Shave	https://www.esquire.com/style/grooming/a12087/shaving-correctly-for-men-2011/	A new video, made for the luxury gym chain Equinox, is chock full of tips you'll use now	Kurt Soller	2011-12-15T18:08:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/05/480x240/54cc5dc60a3ed_-_esq-equinox-shave-tips-1215111-xlg.jpg?resize=480:*	
So This Is the Coolest Haircut?	https://www.esquire.com/style/grooming/a11753/trendy-haircuts-for-men-2011/	In the New York Times, they've discovered a new haircut. Well, actually, one that's been popular since the 1930s.	Kurt Soller	2011-11-17T17:49:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/05/480x240/54cc4f1baf789_-_esq-michael-pitt-haircut-111711-xlg.jpg?resize=480:*	
Report: Women Prefer Stubble	https://www.esquire.com/style/grooming/a11727/women-prefer-stubble-111611/	A new study shows that women prefer the facial hair that George Clooney first made famous.	Kurt Soller	2011-11-14T18:33:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/07/480x240/54d8ce90f2693_-_esq-george-clooney-stubble-111411-eqnmfp-xlg.jpg?resize=480:*	
A One-Stop Solution to Better, Easier Grooming	https://www.esquire.com/style/grooming/advice/a11686/birchbox-for-men-111211/	After a few years of going after the ladies, Birchbox finally has something you can use for yourself	Kurt Soller	2011-11-14T12:57:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/05/480x240/54cc49dcdd791_-_birchbox-mens-111211-qmdc5w-xlg.jpg?resize=480:*	
R.I.P. Romney's Perfect Hair	https://www.esquire.com/style/grooming/a11653/mitt-romney-haircut-111011/	The candidate has always had an enviable coif. Somehow, it got lost on the way to Michigan's debate.	Kurt Soller	2011-11-10T11:22:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/05/480x240/54cc48336d2c8_-_esq-mitt-romney-hair-111011-dujued-xlg.jpg?resize=480:*	
A Man in His Office: The Blind Barber's Adam Kirsch	https://www.esquire.com/style/grooming/g956/blind-barber-adam-kirsch-office-102411/	The business mind behind one of our favorite barber-by-day, bar-by-night hotspots in New York (and, soon, L.A.) shows us the coolest st…		2011-10-24T13:20:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/05/54cc38a5eab7b_-_blind-barber-adam-102411-th2-83993006.jpg?crop=1xw:0.650000000000000xh;center,top&resize=480:*	
20 Ways to Get Perfect Skin...	https://www.esquire.com/style/grooming/advice/a11361/skin-care-for-men-6518382/	We asked a doctor why men have skin and beards that are so dry and itchy, plus the best ways to fix these issues on your own terms		2011-10-19T08:00:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/05/54cc35e21ce46_-_esq-men-shaving-101811-svuxfx-th2.jpg?crop=1xw:0.650000000000000xh;center,top&resize=480:*	
The Style Blog Presents: Manliest Hair Alive	https://www.esquire.com/style/grooming/a11253/new-fall-hair-for-men-2011/	From the box office, to the convenience store, to your local barbershop, these are the cuts and products for right now	Kurt Soller	2011-10-11T06:15:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/05/480x240/54cc305e0d984_-_esq-marvel-manliest-hair-101111-3qwthu-xlg.png?resize=480:*	
The Manliest Hair Alive: Fall 2011 Edition	https://www.esquire.com/style/grooming/g943/best-fall-hair-for-men-6510717/	At the box office, the convenience store, and your local barbershop, these are the cuts, products, and new ideas to know now.	The Fashion Editors	2011-10-11T06:14:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/15/17/480x240/landscape-1429931203-manilest-hair-alive.jpg?resize=480:*	
Ides of March: Steal George Clooney's New Haircut	https://www.esquire.com/style/grooming/advice/a11205/george-clooney-ides-of-march-haircut-6508269/	In the new political film that's out this weekend, Hollywood's best hair has a new look that's just right for fall	Kurt Soller	2011-10-07T11:17:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/05/480x240/54cc2e37782e0_-_esq-george-clooney-ides-of-march-100711-hmznsj-xlg.jpg?resize=480:*	
How to Easily Upgrade Your Grooming Regimen	https://www.esquire.com/style/grooming/a11100/drug-store-products-men-2011/	Fall isn't just about clothes, it's about looking great and all the rugged glory that comes with a beard, some new hair, and these fin…	The Fashion Editors	2011-09-30T17:05:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/05/480x240/54cc2a9f8c9f1_-_esq-grooming-awards-2011-un2do6-xlg.jpg?resize=480:*	
The 2011 Esquire Grooming Awards	https://www.esquire.com/style/grooming/g929/mens-grooming-products-2011-1011/	Once again, I've gone through hundreds of gels and creams in search of the best new products for men		2011-09-27T01:30:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/18/55415e481a63e-esq-01-old-spice-1011-lg-57479844.jpg?crop=1xw:0.375000000000000xh;center,top&resize=480:*	
10 Essential Navy Blazers for Fall	https://www.esquire.com/style/grooming/a10995/navy-sport-coats-for-men-2011-6475019/	We've scoured the web to find ten new navy jackets that will be great updates to your fall essentials	Kurt Soller	2011-09-22T11:41:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/05/480x240/54cc25e99127b_-_esq-gant-rugger-blazer-092211-wtebzx-xlg.jpg?resize=480:*	
Fashion Week-Worthy Stubble	https://www.esquire.com/style/grooming/a10875/fashion-week-facial-hair-for-men-090911/	Backstage at Duckie Brown, we learned the ins and outs of having some well-maintained stubble this season.	Kurt Soller	2011-09-09T12:18:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/05/480x240/54cc209c0a085_-_esq-steven-cox-grooming-090911-lzhiks-xlg.jpg?resize=480:*	
Letterman Invents Death-Proof Hairpieces for Men	https://www.esquire.com/style/grooming/a10728/david-letterman-death-threat-top-ten-list-video-6310351/	David Letterman's death threat Top Ten list a video, and maybe some hair advice	Matt Sullivan	2011-08-23T10:26:00Z		
How to Live a Life Without Hair Gel	https://www.esquire.com/style/grooming/a10761/hair-treatments-for-men-081711/	"A new ""hair treatment"" for men promises that you won't have to style your hair each morning. Is it worth it?"	Peter Martin	2011-08-17T16:46:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/06/54d5a8c5b12a3_-_esq-barber-shop-treatment-081711-lg.jpg?crop=1xw:0.431654676258993xh;center,top&resize=480:*	
How to Grow the Most Extreme Facial Hair Ever	https://www.esquire.com/style/grooming/g882/whisker-wars-beards-6204306/	A new television show, Whisker Wars, follows the competitive world of beard competitions. Gentlemen, meet you match.		2011-08-05T09:59:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/18/768x384/55414ebf19e7f-alex-1-xl.jpg?resize=480:*	
The Commmonsense Guide to Grooming	https://www.esquire.com/style/grooming/g874/mens-grooming-guide-summer-0811/	Featuring: beard oil, facial masks, back waxing, laser hair removal, eye cream, Ryan Seacrest, one man willing to get a little Botox, a…		2011-08-01T14:01:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/16/768x384/landscape-54cc12f73c29c-esq-grooming-guide-072911-xlg.jpg?resize=480:*	
Manliest Old Spice Man So Far...	https://www.esquire.com/style/grooming/a10616/old-spice-internet-duel-winner-6154537/	Our early odds on who deserves to win Old Spice's campaign for spokesman supremacy	Kurt Soller	2011-07-26T16:17:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/05/54cc114f4a8b7_-_esq-old-spice-man-072611-th2.jpg?crop=1xw:0.650000000000000xh;center,top&resize=480:*	
Six Ways to Smell Famous	https://www.esquire.com/style/grooming/a10513/celebrity-colognes-for-men-070710/	With the onslaught of celebrity-inspired colognes for men, we smelled each and offered up the right place to wear six new ones	Michael Stefanov	2011-07-07T13:40:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/05/480x240/54cc0c6adb3f5_-_esq-patrick-dempsey-070711-xlg.jpg?resize=480:*	
How to Have Hair Like a Rockstar	https://www.esquire.com/style/grooming/a10091/bonnaroo-music-festival-hair-5920238/	From Kanye to Chris Martin to that guy from the Strokes, how to let it hang a bit looser in the summer months at Bonaroo and other mus…		2011-06-14T18:36:00Z		
The Problem with Weiner's Chest	https://www.esquire.com/style/grooming/a10071/anthony-weiner-waxed-chest-5879414/	Reporters pounced on the leaked cell phone photos by Congressman Anthony Weiner, but they missed one question: Do you wax?	Peter Martin	2011-06-07T12:49:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/05/480x240/54cbfdb7e7d9a_-_esq-anthony-weiner-waxed-chest-060711-xlg.jpg?resize=480:*	
What Famous Bearded Men Would Have Looked Like if They'd Shaved	https://www.esquire.com/style/grooming/advice/g788/men-with-beards/	Just think what some of the greats could have accomplished, if only they'd been properly groomed		2011-04-15T00:03:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/05/768x384/54cb9741c9d66_-_esq-02-king-tut-shave-041411-xlg.jpg?resize=480:*	
Five Ways to Start Going Bald...and Still Look Like Royalty	https://www.esquire.com/style/grooming/g783/bald-haircut-styles-0411/	Everything you need to know about dealing with your hair. What's left of it, at least.		2011-04-11T13:48:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/15/07/clipper.jpg?crop=1xw:0.375000000000000xh;center,top&resize=480:*	
A World Without Balding	https://www.esquire.com/style/grooming/a9773/cure-for-balding-5430612/	Scientists are coming closer every day to eliminating the threat of male pattern hair loss. But how close? And even more: Does it matte…	Eryn Green	2011-03-21T08:30:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/05/54cb90192e0fd_-_balding-4601.jpg?crop=1xw:0.575000000000000xh;center,top&resize=480:*	
Bottom Line on Brady's Hair	https://www.esquire.com/style/grooming/a9462/tom-brady-dancing-video-5359204/	Well, watch this video of the Pats QB dancing and tell us what you think.	The Fashion Editors	2011-03-08T11:47:00Z		
10 New Haircuts for Tom Brady	https://www.esquire.com/style/grooming/a9030/tom-brady-balding-4080481/	He wants a transplant for his balding head? He wants to be the face of Uggs? Fine. We'll do the transplanting and manliness thing for h…	Nick Burns	2010-12-01T19:47:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/05/480x240/54cb78244cc1b_-_esq-00-tom-brady-haircut-2010-120110-xlg.jpg?resize=480:*	
The Best New Facial Hair in Hollywood	https://www.esquire.com/style/grooming/a8558/jason-schwartzman-mustache-092710/	Between Boardwalk Empire, Mad Men, Eastbound & Down, and (lest you forget) football, there was some furious remote-control clicking…	Josh Peskowitz	2010-09-27T14:59:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/05/480x240/54cb67de7491b_-_jason-schwartzman-mustache.jpg?resize=480:*	
Grooming Awards of the Year	https://www.esquire.com/style/grooming/g637/mens-grooming-products-1010/	Esquire tested every new soap, shampoo, and sloughing agent they could get their hands on. It took a while, but these are the winners o…	Rodney Cutler	2010-09-22T10:07:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/07/54da6c78aea92_-_bath-and-body-works-oak-body-wash-1010-lg.jpg?crop=1xw:0.375000000000000xh;center,top&resize=480:*	
Why You Need a Barber	https://www.esquire.com/style/grooming/a8517/why-men-should-have-barbers-1010/	A note on ritual, loyalty, and respect from Esquire's writer at large.	Tom Chiarella	2010-09-22T06:10:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/05/54cb66a92ab3a_-_barber-cake-1010-lg.jpg?crop=1xw:0.690690690690691xh;center,top&resize=480:*	
The 2010 Grooming Awards	https://www.esquire.com/style/grooming/a8533/esquire-grooming-awards-1010/	Our grooming expert Rodney Cutler tried every new soap, shampoo, and sloughing agent he could get his hands on. Here are his favorites.	Rodney Cutler	2010-09-22T06:09:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/07/54d8ed6932f20_-_esq-grooming-awards-1010-lg.jpg?crop=1xw:0.480167014613779xh;center,top&resize=480:*	
How to Properly Twirl a Mustache*	https://www.esquire.com/style/grooming/a8521/mustache-grooming-tips-1010/			2010-09-22T06:07:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/05/54cb66845fa6c_-_salvador-dali-moustache-1010-lg.jpg?crop=1xw:0.716510903426791xh;center,top&resize=480:*	
Hall of Fame: St. Ives Scrub with Walnuts	https://www.esquire.com/style/grooming/a8506/st-ives-scrub-recommendation-1010/		Ross McCammon	2010-09-22T06:06:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/05/54cb6697717d0_-_st-ives-scrub-1010-lg.jpg?crop=1xw:0.721003134796238xh;center,top&resize=480:*	
Antonio Banderas Makes a Good Cologne	https://www.esquire.com/style/grooming/a8509/antonio-banderas-cologne-1010/	The indefensible position	Rodney Cutler	2010-09-22T06:05:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/05/54cb66958a42a_-_antonio-banderas-the-secret-1010-lg.jpg?crop=1xw:0.500000000000000xh;center,top&resize=480:*	
How to Get the Closest Shave	https://www.esquire.com/style/grooming/a8519/getting-a-close-shave-1010/			2010-09-22T06:04:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/05/54cb668040633_-_shave-1010-lg.jpg?crop=1xw:0.628415300546448xh;center,top&resize=480:*	
How to Avoid Ingrown Hairs	https://www.esquire.com/style/grooming/a8522/get-rid-of-ingrown-hairs-1010/			2010-09-22T06:03:00Z		
Barbershop or Salon: A Nuanced Decision	https://www.esquire.com/style/grooming/a8513/barbershop-vs-salon-1010/	You may not know what to expect for your next haircut, so here's help weighing the options.		2010-09-22T06:02:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/05/54cb66993602c_-_barbershop-1010-lg.jpg?crop=1xw:0.839416058394161xh;center,top&resize=480:*	
Science!	https://www.esquire.com/style/grooming/a8515/top-grooming-innovations-1010/	It was a year of big news in grooming technology. Or at least big claims. A guide to what's hype and what's helpful.	Aminata Dia	2010-09-22T06:01:00Z		
How to Apply Cologne Before an Interview	https://www.esquire.com/style/grooming/a8500/cologne-advice-1010/			2010-09-22T06:00:00Z		
Why Do Your Feet Smell?	https://www.esquire.com/style/grooming/a8269/smelly-feet-remedies-0910/	Strange, horrible things can happen down there. But what are they, and how do you fix them? One doctor's secrets inside.	Dr. Stuart J. Mogul	2010-08-20T08:02:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/07/54d90e7b075f4_-_foot-xray-0910-lg.jpg?crop=1xw:0.342857142857143xh;center,top&resize=480:*	
16 Nail Rules for Men	https://www.esquire.com/style/grooming/a8267/mens-nail-grooming-0910/	In part four of our grooming tune-up guide, we lay down some ground rules for keeping your nails clean. Now stop thinking about them.	Rodney Cutler	2010-08-20T08:01:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/05/54cb5e355d9b4_-_grooming-ape-0910-lg.jpg?crop=1xw:0.666666666666667xh;center,top&resize=480:*	
Hey, Joaquin Phoenix: Shave!	https://www.esquire.com/style/grooming/a8249/joaquin-phoenix-documentary-trailer-091710/	A new documentary on the begrizzled actor is burning up the web, but would it kill him to lose the Santa beard in time for the premiere…	Josh Peskowitz	2010-08-17T14:06:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/05/54cb5de2405a7_-_joaquin-phoenix-beard-081710-th2.jpg?crop=1xw:0.650000000000000xh;center,top&resize=480:*	
10 Ultimate Hair Upgrades	https://www.esquire.com/style/grooming/advice/g605/best-mens-hairstyles-face-shape-2010/	You can experiment all you want, but a truly good cut has to fit your face shape. We asked a master barber for the long and short on fi…	Nick Burns	2010-08-06T07:01:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/05/54cb5c86d23d4_-_blockhead-brad-pitt-lg.jpg?crop=1xw:0.766666666666667xh;center,top&resize=480:*	
Do Old Men Like Old Spice?	https://www.esquire.com/style/grooming/g597/old-spice-commercials-072110/	We visited a retirement community to hear the memories of men who've enjoyed the grooming line for seven decades and their (strong) op…	Abram Sauer	2010-07-21T13:02:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/07/54da61d823b56_-_rich-old-spice-072010-lg-40647535.jpg?crop=1xw:0.500000000000000xh;center,top&resize=480:*	
Why I Don't Shower	https://www.esquire.com/style/grooming/a7983/bad-hygiene-lessons-072010/	If Lindsay Lohan's not getting to bathe every day in prison, soon enough, no one will be showering at all. Herein, one man's ten surpri…	Steve Cooper	2010-07-20T08:33:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/05/54cb5863a3a34_-_naked-woman-showering-072010-th2.jpg?crop=1xw:0.650000000000000xh;center,top&resize=480:*	
East Coast vs. West Coast, Haircut Edition	https://www.esquire.com/style/grooming/a7955/baxter-finley-barbers-los-angeles-071310/	An East Coast/West Coat war it is not, but men treat their hair differently on the Atlantic and Pacific. No one has a better perspecti…	Josh Peskowitz	2010-07-13T17:10:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/05/480x240/54cb581a6ea02_-_baxter-finley-barber-and-shop-los-angeles-jason-simao.jpg?resize=480:*	
